"","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"56011601","1331.409","1331.938","1331.922","1332.928","1331.975","1331.902","1332.041","1332.367","1332.231","1332.296","1332.162","1332.062","1331.71","1331.74","1332.053","1332.118","1331.93","1332.086","1332.131","1332.023","1332.54","1332.38","1331.837","1332.29","1332.53","1331.999","1332.207","1331.848"
"56013000","NaN","1332.32","NaN","1333.18","1333.827","1332.89","1333.57","NaN","1334.4","1333.87","NaN","1333.863","1333.375","1332.791","1332.787","1333.802","1333.286","1333.41","1332.994","1333.984","1333.362","1333.93","1333.185","1333.612","1334.253","1333.124","1333.579","1334.088"
"56013800","1321.622","1322.325","1322.087","1323.208","1322.227","1322.104","1322.175","1322.7","1322.622","1322.781","1322.388","1322.569","1322.156","1321.927","1322.04","1322.675","1322.16","1322.309","1322.342","1322.479","1323.203","1323.194","1322.103","1322.643","1323.444","1322.303","1322.508","1322.069"
"56014100","1333.479","1334.11","1333.711","1334.618","1333.904","1333.809","1333.821","1334.251","1334.148","1334.169","1333.885","1334.035","1333.762","1333.57","1333.888","1333.752","1333.758","1333.986","1333.941","1334.69","1334.392","1334.91","1335.49","1334.387","1334.21","1334.44","1333.87","NaN"
"56014200","NaN","NaN","NaN","NaN","NaN","1334.11","1333.961","1334.09","1334.405","1334.643","1334.055","1334.897","1334.429","1333.895","1333.9","1334.416","1334.13","1334.311","1332.915","1333.54","1333.41","1333.752","1333.081","1333.324","1333.812","1333.326","1333.053","1333.698"
"56019100","NaN","1336.298","NaN","1336.574","1336.509","1336.507","1336.859","1336.476","1336.598","1336.72","NaN","1336.953","1336.61","1336.443","1336.503","1336.745","1336.653","1336.911","1336.659","1336.757","1336.791","1336.317","1335.458","1335.98","1336.124","1335.906","1335.797","1336.016"
"56023800","1332.562","1332.748","1332.246","1333.194","1333.206","1333.18","1332.922","1333.016","1333.315","1333.827","1333.128","1334.351","1333.551","1332.825","1332.67","1333.395","1333.319","1333.732","1332.979","1333.8","1333.12","1333.825","1332.727","1332.964","1333.536","1332.841","1332.337","1333.249"
"56023900","1328.02","1327.921","1327.757","1328.067","1327.928","NaN","1328.02","1327.92","1328.057","1328.298","1327.923","1328.541","1328.237","1327.924","1327.953","1328.136","1328.194","1328.25","1328.024","1328.328","1328.105","1328.568","1327.828","1328.066","1328.65","1328.03","1327.955","1327.923"
"56024000","1320.24","1320.806","1320.519","1321.435","1320.691","1320.542","1320.492","1320.979","1320.998","1321.427","1320.793","1321.071","1320.576","1320.257","1320.429","1320.782","1320.592","1320.634","1320.606","1320.891","1321.206","1321.544","1320.632","1320.72","1321.585","1320.568","1320.747","1320.602"
"56024200","NaN","NaN","NaN","NaN","1310.41","NaN","1310.251","1310.485","1310.676","1310.956","1310.746","1311.534","1311.186","1310.877","1311.011","1311.527","1311.936","1311.366","1311.298","1311.533","1311.54","1311.676","1311.341","1311.145","1311.657","1311.196","1310.694","1311.17"
"56025300","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1349.639","1349.92","1349.94","1350.08","NaN","1350.842","1349.48","1350.077","1350.732","1349.97","1349.54","NaN"
"56025500","NaN","NaN","NaN","NaN","NaN","NaN","1320.228","1320.78","1321.032","NaN","1320.777","1321.33","1320.777","1320.336","1320.035","1321.08","1320.944","1320.671","1320.588","1321.198","1321.15","1321.859","1322.322","1320.498","1321.673","NaN","1320.547","1320.943"
"56029700","NaN","NaN","NaN","NaN","NaN","NaN","1318.931","1319.601","NaN","1319.991","1319.061","1319.493","1318.55","1318.219","1318.049","1319.073","1318.5","1317.933","1318.454","1319.049","1319.509","1320.073","1318.454","1318.677","1320.111","1318.703","1318.662","1318.56"
"56029800","NaN","NaN","NaN","1331.04","1331.42","NaN","1331.095","1330.73","1331.242","1332.217","1331.929","1332.612","1332.786","1332.232","1331.761","1332.761","1333.422","1333.368","1333.197","1333.518","1333.585","1333.993","1332.736","1332.342","1333.325","1333.091","1332.076","1332.162"
"56030200","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1333.56","NaN","NaN","NaN","NaN","1334.092","1334.305","1334.053","1334.38","1334.24","1334.789","1333.747","1333.601","1334.47","1333.948","1333.501","1333.617"
"56030600","NaN","NaN","1354.476","1355.604","1356.196","1356.055","1355.911","1356.482","1357.018","1357.794","1357.757","1358.317","1357.577","1356.581","1355.703","1356.383","1356.322","1356.188","1355.838","1356.525","1357.432","1359.62","1358.958","1358.487","1359.322","1359.141","1358.307","1358.524"
"56032800","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1358.97","1358.75","NaN","NaN","1356.33","NaN","1357.8","1358.1","1358.602","1357.416","1358.287","1358.898","1360.294","1359.634","1359.686","1360.646","1360.015","1359.446","1359.751"
"56033500","NaN","1359.07","NaN","NaN","NaN","NaN","NaN","NaN","1359.35","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1359.109","1359.108","1359.264","1359.207","1359.03","1359.109","1359.323","1359.02","1359.24","1359.14"
"56035800","NaN","NaN","1363.5","NaN","NaN","NaN","NaN","1364.015","1363.979","1363.88","1363.804","1363.704","1363.609","1363.437","1363.627","1363.71","1363.74","1363.775","1363.715","1363.839","1363.92","1364.19","1363.834","1363.622","1363.87","1363.64","1363.67","NaN"
"56036900","NaN","1317.62","NaN","NaN","NaN","NaN","NaN","1319.522","1319.549","1320.374","1320.532","1321.297","1321.4","1320.965","1320.695","1321.616","1321.712","1321.875","1321.516","1321.388","1321.308","1321.563","1320.166","1319.771","1321.251","1320.666","1320.298","NaN"
"56037700","NaN","1327.78","1327.48","1328.057","1327.583","1327.33","1327.454","1327.576","1327.704","NaN","1327.588","NaN","NaN","1327.367","1327.555","1327.916","1328.05","1327.772","NaN","NaN","NaN","NaN","1327.46","1327.728","1328.365","1327.628","1327.796","1327.747"
"56038300","1329.617","1329.921","1329.649","1330.437","1329.853","1328.717","1328.361","1329.041","1329.435","1329.74","1329.338","1329.512","1328.772","1328.783","1329.399","1329.73","1329.515","1329.275","1329.15","1329.783","1329.815","1329.831","1328.79","1328.988","1329.894","1329.158","1329.016","NaN"
"56038500","NaN","NaN","NaN","1352.997","1352.751","1352.9","1352.851","1353.229","1353.077","1353.164","1353.128","1353.25","1352.86","1352.687","1352.596","1354.059","1352.795","1353.205","NaN","1352.971","1353.35","1353.394","1352.896","1353.269","1353.631","1352.933","1353","1353.47"
"56038601","NaN","NaN","NaN","1354.51","1353.912","1353.782","1353.727","1353.94","1354.098","1354.239","1353.633","1353.815","1353.645","1353.334","1353.115","1353.444","1353.903","1353.81","1353.766","1354.041","1354.337","1354.034","1353.571","1353.739","1353.961","1353.391","1353.601","NaN"
"56038602","NaN","NaN","NaN","1352.99","NaN","1352.912","1352.889","1353.218","1353.039","1353.18","1353.574","1353.031","1352.851","1352.726","1352.721","1352.862","1352.732","1352.933","1352.711","1353.24","1353.28","1353.5","1352.65","1353.206","1353.655","1352.894","1352.99","1352.901"
"56038603","NaN","NaN","NaN","NaN","NaN","NaN","1361.159","1361.488","1361.569","1362.015","1361.566","1361.872","1361.123","1360.918","1360.861","1361.528","1361.267","1361.302","1361.465","1361.887","1362.258","1363.091","1361.782","1361.768","1362.302","1361.429","1361.379","1361.525"
"56038700","1347.55","NaN","1348.065","1348.208","1347.687","1347.57","1348.19","1348.23","1348.19","1348.057","1347.756","1348.055","1347.999","1347.363","1347.352","1347.841","1347.696","1347.612","1347.928","1348.66","1348.74","1348.84","1348.34","1349.357","1348.687","1347.915","1347.87","NaN"
"56038800","NaN","1260.01","1260.179","1260.465","1260.258","1260.306","1260.259","NaN","NaN","1260.555","NaN","1260.61","1260.37","1260.54","1260.765","1260.5","1260.44","NaN","1260.84","1260.6","NaN","1260.87","NaN","1260.79","1261.29","NaN","1260.591","NaN"
"56043700","1329.155","1330.116","1329.734","1330.192","1329.883","1329.96","1329.92","1329.485","1329.832","NaN","1329.679","1329.953","1329.785","1329.857","1329.722","1329.966","1329.907","NaN","1329.78","1329.505","1329.617","1329.505","1329.29","1329.518","1329.765","1329.435","1329.59","1329.557"
"56047500","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1364.14","1363.988","1363.486","1363.715","1363.233","1363.142","1362.491","1363.487","1363.381","1363.678","1363.502","1364.37","1363.95","1364.37","NaN","1364.24","1364.224","1364.12","1363.77","NaN"
"56050100","1360.9","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1361.525","1362.077","1361.642","1361.854","1361.455","1361.092","1361.021","1361.608","1361.343","1361.453","1361.486","1361.932","1362.311","1363.282","1361.905","1361.836","1362.517","1361.531","1361.4","1361.412"
"56052300","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1359.777","1359.682","1359.638","1359.634","1359.632","1359.628","1360.043","1359.631","1359.754","1359.667","1359.54","1360.29","1359.835","1359.734","1360.091","1360.264","1359.769","1360.178","1360.043"
"56053200","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1214.8","1217.302","1217.337","1216.706","1216.973","1216.659","1216.762","1216.963","1216.723","1216.627","1216.717","1217.2","1217.489","1216.616","1216.841"
"56062000","1243.022","1243.055","1242.996","NaN","1242.925","1243.11","NaN","1243.15","1243.065","1243.217","1243.163","1243.245","1243.168","1243.046","1243.22","1242.925","1243.13","1243.201","1243.217","1243.31","NaN","1243.013","1243.047","1243.246","1243.304","1243.29","1243.176","1243.232"
"56065800","1314.53","1314.585","1314.831","1315.4","1315.8","1314.197","1314.299","1315.017","1315.064","1314.873","1314.438","1314.5","1314.483","1313.852","1314.136","1314.927","1314.51","1314.854","1314.638","1314.77","1314.916","1314.702","1313.958","1314.325","1315.18","1313.821","1313.858","1314.589"
"56074700","NaN","NaN","NaN","NaN","1314.48","NaN","NaN","NaN","NaN","NaN","1314.28","1314.718","1314.117","1313.47","1314.019","1314.781","1314.53","1314.853","1314.589","1315.202","1315.01","1315.11","1314.15","1314.487","1314.83","1313.977","1313.767","1313.34"
"56074900","1313.493","1313.871","1313.329","1314.598","1313.986","1313.84","1313.816","1314.913","1314.895","1314.672","1314.238","1314.561","1314.132","1313.584","1314.019","1314.603","1314.192","1314.28","1314.395","1314.455","1314.685","1314.79","1313.41","1313.849","1314.801","1313.71","1313.666","1313.26"
"56076000","1193.72","1193.89","1193.076","1193.853","1193.394","1193.175","1192.966","1193.206","1193.196","1193.36","1193.083","1193.434","1193.227","1193.033","1193.341","1193.693","1193.669","1192.366","1193.239","1193.403","1194.08","1194.068","1192.956","1193.237","1193.866","1193.426","1193.161","1193.49"
"56078100","NaN","1253.628","1253.437","1254.067","1253.218","1253.309","1253.526","1253.465","1253.449","1253.475","1253.302","1254.024","1253.588","1253.667","1253.447","1254.107","1253.822","1254.288","1253.582","1254.142","1254.211","1254.29","1253.343","1253.511","1254.241","1253.582","1253.616","1253.667"
"56078400","1317.765","1317.76","NaN","1319.14","1317.582","1317.554","1317.527","1318.709","1318.623","1318.371","1317.956","1317.956","1317.657","1317.309","1317.744","1318.351","1317.861","1317.925","1317.836","1317.931","1318.259","1318.11","1317.292","1317.751","1318.193","1317.448","1317.629","1317.36"
"56078600","NaN","NaN","NaN","NaN","1265.99","1266.375","1266.67","1267.092","1267.437","1267.795","1267.322","1267.941","1267.643","1267.56","1266.96","1267.643","1267.608","1267.792","1267.575","1267.92","1267.767","1268.054","1267.216","1267.136","1267.877","1267.449","1267.318","NaN"
"56087700","1312.64","1312.4","1312.38","1312.756","1312.596","1312.598","1312.537","NaN","1313.157","1313.012","1312.746","1312.921","1312.642","1312.501","1312.668","1312.941","1312.736","1312.832","1312.825","1312.65","1313.02","1312.985","1312.7","1313.01","1313.185","1312.612","1312.662","1312.51"
"56091500","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1036.097","1036.988","1037.454","1037.582","1037.203","1037.136","1036.51","1035.675","1036.502","1036.146","1036.412","1037.979","1037.782","1037.178","1037.979","1037.776","1038.527","1038.45"
"58002400","1075.782","1075.808","1075.404","1075.62","1075.761","1075.67","1076.28","1075.79","1075.58","NaN","NaN","NaN","NaN","1149.806","1075.887","1075.884","1075.659","1075.536","1075.814","1075.377","1076.006","1076.254","1076.407","1075.82","1076.284","1076.007","1076.391","1075.973"
"58006200","1067.318","1068.246","1069.044","1069.081","1068.718","1068.569","1068.906","1069.018","1068.65","1068.469","1068.242","1069.18","1068.54","1068.725","1068.543","1068.359","1067.986","1067.324","1067.747","1067.649","1067.714","1068.803","1068.966","1068.655","1069.335","1068.755","1069.404","1069.419"
"58006700","1069.87","1070.817","1070.54","1070.14","1070.045","1070.155","1070.347","1070.271","1069.67","1070.196","1069.6","1069.705","1070.361","1069.85","1069.819","1070.077","1069.753","1068.791","1070.405","1069.935","1069.643","1070.885","1070.667","1070.28","1070.592","1069.636","1070.852","1070.557"
"58008100","1092.668","1092.907","1092.722","1092.778","1092.715","1092.981","1092.544","1092.559","1092.399","1092.748","1092.448","1092.649","1092.834","1093.727","1092.797","1092.468","1092.391","1092.244","1092.631","1092.414","1092.839","1092.925","1092.705","1092.495","1092.886","1092.524","1092.775","1092.811"
"58012300","NaN","1100.29","NaN","1100.351","1100.366","1100.659","1100.264","1100.219","1100.152","1100.361","1100.276","1100.363","1100.415","1100.244","1100.236","1100.103","1100.064","1100.043","1100.354","1100.874","1101.155","1100.495","1100.338","1100.363","1100.49","1100.379","1100.739","1100.62"
"58013000","1082.82","NaN","NaN","1083.165","1082.7","NaN","1082.935","1082.98","1082.64","1083.06","1082.82","1082.87","1083.03","1082.99","1082.73","1082.64","1082.87","1082.535","1082.947","1082.543","1082.647","1082.72","1083.007","1082.895","1083.3","1082.7","1082.856","1083.104"
"58013800","NaN","933.819","933.165","933.484","933.433","933.725","933.171","933.113","932.955","933.516","933.066","933.251","934.117","933.898","933.704","933.821","933.118","933.152","933.674","933.204","933.804","933.793","933.697","933.904","934.724","933.668","933.965","934.005"
"58014200","NaN","1312.341","1312.68","1312.704","1312.788","1312.603","1312.126","1312.622","1311.967","1312.37","1311.957","1311.796","1311.608","1311.675","1312.06","1311.8","1311.29","1311.401","1311.952","1313.085","1312.92","1312.305","1311.158","1312.95","1313.07","1311","1311.507","1312.824"
"60000600","NaN","1344.195","1343.88","1344.206","1343.906","1344.003","1343.864","1343.648","1343.42","1343.73","1343.885","1343.414","1343.49","1343.25","1343.64","1343.3","1343.283","1344.08","1343.649","1343.345","1343.66","1343.594","1343.26","1343.62","1343.663","1343.565","1343.547","1343.643"
"60001200","NaN","1302.95","1302.63","1302.98","1304.508","1304.158","1303.93","1303.998","1303.78","1304.036","1303.85","1303.692","1303.856","1303.203","1303.42","1303.65","1302.89","1303.068","1303.37","1303.53","1303.756","1304.297","1302.857","1304.23","1303.652","1303.343","1303.403","1303.315"
"60002700","NaN","1304.588","1304.68","1306.172","1306.635","1306.414","1306.022","1306.42","1305.91","1306.404","1305.875","1306.145","1306.074","1305.14","1305.71","1306.31","1305.66","1306.377","1306.598","1306.732","1307.202","1306.995","1305.988","1307.21","1306.485","1305.537","1306.2","1306.881"
"60003200","1271.48","1271.114","1271.38","1271.741","1271.778","1271.647","1271.812","1272.195","1271.819","NaN","NaN","1272.03","1272.03","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1271.32","NaN","1272.224","1271.706","1272.113","1272.15"
"60006900","NaN","1233.798","1234.32","1234.45","1233.577","1234.119","1233.896","1233.8","1233.825","1234.102","1233.733","1233.648","1234.118","NaN","NaN","NaN","NaN","1226.18","1226.238","1226.187","1226.6","1226.427","1225.785","1226.79","1225.618","1226.311","1226.372","1226.33"
"60014200","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1198.35","1197.888","1197.03","1197.35","1197.923","1196.937","1197.37","1197.738","1197.191","1197.467","1197.275","1197.841","1198.4","1198.04","1196.498","1197.038","1197.428","1196.676","1196.837","1197.167"
"60018500","NaN","1182.5","1183.053","1183.625","1183.504","1183.387","1183.34","1184.548","1183.68","1183.387","1183.207","1183.195","1183.56","1182.957","1182.94","1183.167","1182.96","1183.05","1183.112","1182.948","1183.24","1182.96","1182.401","1182.99","1183.245","1182.883","1183.108","1183.1"
"60018900","1206.86","1204.719","1203.47","1205.653","1208.138","1211.853","1213.497","1214.642","1215.308","1216.72","1214.675","1214.062","1213.018","1211.41","1211.312","1213.15","1212.86","1212.199","1210.828","1213.525","1213.807","1214.246","1209.984","1209.99","1210.034","1207.549","1205.915","1208.087"
"60020200","NaN","1177.845","1178.22","1178.02","1178.275","1178.047","1177.852","1178.21","1177.772","1178.283","1178.52","1177.008","1177.863","1177.21","1177.118","1177.372","1176.76","1177.868","1176.057","1177.007","1178.037","1177.485","1176.284","1177.46","1177.595","1177.447","1190.08","1177.88"
